C_Code,SpecCode,country,Species,database,synonym,Status,Genus,Family,Order,Class,CommonName,Fresh,Brack,Saltwater
056,55387,Belgium,Botryllus schlosseri,sealifebase,Alcyonium schlosseri,synonym,Botryllus,Styelidae,Stolidobranchia,Ascidiacea,Golden star tunicate,0,0,1
056,55387,Belgium,Botryllus schlosseri,sealifebase,Botryllus schlosseri,accepted name,Botryllus,Styelidae,Stolidobranchia,Ascidiacea,Golden star tunicate,0,0,1
056,55387,Belgium,Botryllus schlosseri,sealifebase,Botryllus violaceus,synonym,Botryllus,Styelidae,Stolidobranchia,Ascidiacea,Golden star tunicate,0,0,1
056,41975,Belgium,Bougainvillia britannica,sealifebase,Bougainvillia britannica,accepted name,Bougainvillia,Bougainvilliidae,Anthoathecata,Hydrozoa,NA,0,0,1
056,41975,Belgium,Bougainvillia britannica,sealifebase,Bougainvillia flavida,synonym,Bougainvillia,Bougainvilliidae,Anthoathecata,Hydrozoa,NA,0,0,1
056,41975,Belgium,Bougainvillia britannica,sealifebase,Hippocrene britannica,synonym,Bougainvillia,Bougainvilliidae,Anthoathecata,Hydrozoa,NA,0,0,1
056,58120,Belgium,Brachioteuthis riisei,sealifebase,Brachioteuthis alicei,synonym,Brachioteuthis,Brachioteuthidae,Oegopsida,Cephalopoda,Common arm squid,0,0,1
056,58120,Belgium,Brachioteuthis riisei,sealifebase,Brachioteuthis nympha,synonym,Brachioteuthis,Brachioteuthidae,Oegopsida,Cephalopoda,Common arm squid,0,0,1
056,58120,Belgium,Brachioteuthis riisei,sealifebase,Brachioteuthis riisei,accepted name,Brachioteuthis,Brachioteuthidae,Oegopsida,Cephalopoda,Common arm squid,0,0,1
056,58120,Belgium,Brachioteuthis riisei,sealifebase,Brachioteuthis velaini,synonym,Brachioteuthis,Brachioteuthidae,Oegopsida,Cephalopoda,Common arm squid,0,0,1
056,58120,Belgium,Brachioteuthis riisei,sealifebase,Entomopsis alicei,synonym,Brachioteuthis,Brachioteuthidae,Oegopsida,Cephalopoda,Common arm squid,0,0,1
056,58120,Belgium,Brachioteuthis riisei,sealifebase,Entomopsis velaini,synonym,Brachioteuthis,Brachioteuthidae,Oegopsida,Cephalopoda,Common arm squid,0,0,1
056,58120,Belgium,Brachioteuthis riisei,sealifebase,Tracheloteuthis riisei,synonym,Brachioteuthis,Brachioteuthidae,Oegopsida,Cephalopoda,Common arm squid,0,0,1
056,58120,Belgium,Brachioteuthis riisei,sealifebase,Verrilliola nympha,synonym,Brachioteuthis,Brachioteuthidae,Oegopsida,Cephalopoda,Common arm squid,0,0,1
056,61194,Belgium,Branchiostoma lanceolatum,sealifebase,Amphioxus lanceolatus,synonym,Branchiostoma,Branchiostomidae,Not assigned,Leptocardii,NA,0,1,1
056,61194,Belgium,Branchiostoma lanceolatum,sealifebase,Branchiostoma lanceolatum,accepted name,Branchiostoma,Branchiostomidae,Not assigned,Leptocardii,NA,0,1,1
