DTNHM4988-22.COI-5P	k__Animalia; p__Chordata; c__Aplacophora; o__Not assigned; f__Chaetodermidae; g__Chaetoderma; s__nitidulum
189311507	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311509	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311513	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311527	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311529	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311531	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311537	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311547	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311551	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311561	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311565	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311569	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311573	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311575	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311577	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311581	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311585	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311587	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311591	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311593	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311601	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311607	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311611	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311617	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311619	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311623	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311629	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311637	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311639	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311641	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311645	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311647	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311649	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311651	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311653	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311655	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311661	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311673	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311675	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311677	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311679	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311681	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311683	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311687	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311689	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311697	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311699	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311701	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311705	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311707	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311709	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311711	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311713	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311717	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311719	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311721	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311723	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311731	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311737	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311739	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311747	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311749	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311751	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311753	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311757	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311765	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311767	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311769	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311773	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311775	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311777	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311793	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311795	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311797	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311801	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311805	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311809	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311815	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311817	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311819	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311821	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311825	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311827	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311829	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311831	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311837	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311839	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311843	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311847	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311857	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311861	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311863	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311865	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311867	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311875	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311877	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311879	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311883	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311885	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311893	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311895	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311897	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311901	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311903	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311905	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311911	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311913	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311921	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311923	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311925	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311931	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311935	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311937	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311941	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311947	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311949	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311953	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311955	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311961	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311963	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311969	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311975	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311981	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311989	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311993	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311995	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189311999	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312001	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312007	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312013	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312027	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312035	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312039	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312043	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312047	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312057	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312061	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312063	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312071	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312073	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312075	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312085	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312087	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312089	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312091	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312093	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312095	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312097	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312099	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312101	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312119	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312121	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312125	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312127	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312131	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312133	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312135	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312139	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312143	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312147	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312149	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312151	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312157	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312159	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312161	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312165	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312175	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312179	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312181	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312183	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312187	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312191	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312193	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312199	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312201	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312207	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312209	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312211	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312217	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312221	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312223	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312239	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312241	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312243	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312247	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312249	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312251	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312253	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312257	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312259	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312263	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312265	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312267	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312269	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312271	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312275	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312277	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312279	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312281	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312283	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312289	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312291	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312293	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
189312295	k__Animalia; p__Chordata; c__Ophiuroidea; o__Amphilepidida; f__Ophiotrichidae; g__Ophiothrix; s__fragilis
