speciesName,status,SpecCode,validName,class,order,family,genus,commonName,commonSpecies,C_Code,country,database,databaseVersion
Oncorhynchus kisutch,accepted name,245,Oncorhynchus kisutch,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,Coho salmon,TRUE,826,UK,fishbase,24.07
Oncorhynchus kisatch,synonym,245,Oncorhynchus kisutch,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,Coho salmon,TRUE,826,UK,fishbase,24.07
Oncorhynchus kisutsh,synonym,245,Oncorhynchus kisutch,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,Coho salmon,TRUE,826,UK,fishbase,24.07
Oncorhynchus milktschutsch,synonym,245,Oncorhynchus kisutch,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,Coho salmon,TRUE,826,UK,fishbase,24.07
Salmo hisatch,synonym,245,Oncorhynchus kisutch,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,Coho salmon,TRUE,826,UK,fishbase,24.07
Salmo hisutch,synonym,245,Oncorhynchus kisutch,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,Coho salmon,TRUE,826,UK,fishbase,24.07
Salmo kisatch,synonym,245,Oncorhynchus kisutch,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,Coho salmon,TRUE,826,UK,fishbase,24.07
Salmo kisutch,synonym,245,Oncorhynchus kisutch,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,Coho salmon,TRUE,826,UK,fishbase,24.07
Salmo milktschutsch,synonym,245,Oncorhynchus kisutch,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,Coho salmon,TRUE,826,UK,fishbase,24.07
Salmo tsuppitch,synonym,245,Oncorhynchus kisutch,Teleostei,Salmoniformes,Salmonidae,Oncorhynchus,Coho salmon,TRUE,826,UK,fishbase,24.07
Salmo salar,accepted name,236,Salmo salar,Teleostei,Salmoniformes,Salmonidae,Salmo,Atlantic salmon,TRUE,056,Belgium,fishbase,24.07
Salmo brevipes,synonym,236,Salmo salar,Teleostei,Salmoniformes,Salmonidae,Salmo,Atlantic salmon,TRUE,056,Belgium,fishbase,24.07
Salmo caerulescens,synonym,236,Salmo salar,Teleostei,Salmoniformes,Salmonidae,Salmo,Atlantic salmon,TRUE,056,Belgium,fishbase,24.07
Salmo gloverii,synonym,236,Salmo salar,Teleostei,Salmoniformes,Salmonidae,Salmo,Atlantic salmon,TRUE,056,Belgium,fishbase,24.07
Salmo goedenii,synonym,236,Salmo salar,Teleostei,Salmoniformes,Salmonidae,Salmo,Atlantic salmon,TRUE,056,Belgium,fishbase,24.07
Salmo hamatus,synonym,236,Salmo salar,Teleostei,Salmoniformes,Salmonidae,Salmo,Atlantic salmon,TRUE,056,Belgium,fishbase,24.07
Salmo hardinii,synonym,236,Salmo salar,Teleostei,Salmoniformes,Salmonidae,Salmo,Atlantic salmon,TRUE,056,Belgium,fishbase,24.07
Salmo nobilis,synonym,236,Salmo salar,Teleostei,Salmoniformes,Salmonidae,Salmo,Atlantic salmon,TRUE,056,Belgium,fishbase,24.07
Salmo ocla,synonym,236,Salmo salar,Teleostei,Salmoniformes,Salmonidae,Salmo,Atlantic salmon,TRUE,056,Belgium,fishbase,24.07
Salmo renatus,synonym,236,Salmo salar,Teleostei,Salmoniformes,Salmonidae,Salmo,Atlantic salmon,TRUE,056,Belgium,fishbase,24.07
Salmo rilla,synonym,236,Salmo salar,Teleostei,Salmoniformes,Salmonidae,Salmo,Atlantic salmon,TRUE,056,Belgium,fishbase,24.07
Salmo salar brevipes,synonym,236,Salmo salar,Teleostei,Salmoniformes,Salmonidae,Salmo,Atlantic salmon,TRUE,056,Belgium,fishbase,24.07
Salmo salar europaeus,synonym,236,Salmo salar,Teleostei,Salmoniformes,Salmonidae,Salmo,Atlantic salmon,TRUE,056,Belgium,fishbase,24.07
Salmo salar ouananiche,synonym,236,Salmo salar,Teleostei,Salmoniformes,Salmonidae,Salmo,Atlantic salmon,TRUE,056,Belgium,fishbase,24.07
Salmo salar saimensis,synonym,236,Salmo salar,Teleostei,Salmoniformes,Salmonidae,Salmo,Atlantic salmon,TRUE,056,Belgium,fishbase,24.07
Salmo salar sebago,synonym,236,Salmo salar,Teleostei,Salmoniformes,Salmonidae,Salmo,Atlantic salmon,TRUE,056,Belgium,fishbase,24.07
Salmo salar tasmanicus,synonym,236,Salmo salar,Teleostei,Salmoniformes,Salmonidae,Salmo,Atlantic salmon,TRUE,056,Belgium,fishbase,24.07
Salmo salar var. nobilis,synonym,236,Salmo salar,Teleostei,Salmoniformes,Salmonidae,Salmo,Atlantic salmon,TRUE,056,Belgium,fishbase,24.07
Salmo salmo,synonym,236,Salmo salar,Teleostei,Salmoniformes,Salmonidae,Salmo,Atlantic salmon,TRUE,056,Belgium,fishbase,24.07
Salmo salmulus,synonym,236,Salmo salar,Teleostei,Salmoniformes,Salmonidae,Salmo,Atlantic salmon,TRUE,056,Belgium,fishbase,24.07
Salmo sebago,synonym,236,Salmo salar,Teleostei,Salmoniformes,Salmonidae,Salmo,Atlantic salmon,TRUE,056,Belgium,fishbase,24.07
Salmo strom,synonym,236,Salmo salar,Teleostei,Salmoniformes,Salmonidae,Salmo,Atlantic salmon,TRUE,056,Belgium,fishbase,24.07
Trutta relicta,synonym,236,Salmo salar,Teleostei,Salmoniformes,Salmonidae,Salmo,Atlantic salmon,TRUE,056,Belgium,fishbase,24.07
Trutta salar,synonym,236,Salmo salar,Teleostei,Salmoniformes,Salmonidae,Salmo,Atlantic salmon,TRUE,056,Belgium,fishbase,24.07
Trutta salar relicta,synonym,236,Salmo salar,Teleostei,Salmoniformes,Salmonidae,Salmo,Atlantic salmon,TRUE,056,Belgium,fishbase,24.07
Salmo trutta,accepted name,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Fario argenteus,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Fario lacustris,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Fario trutta,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Salar ausonii,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Salar ausonii var. parcepunctata,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Salar ausonii var. semipunctata,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Salar bailloni,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Salar gaimardi,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Salar spectabilis,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Salmo albus,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Salmo brachypoma,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Salmo caecifer,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Salmo cambricus,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Salmo cornubiensis,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Salmo cumberland,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Salmo eriox,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Salmo estuarius,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Salmo fario,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Salmo fario loensis,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Salmo fario var. forestensis,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Salmo faris var. forestensis,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Salmo gadoides,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Salmo gallivensis,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Salmo illanca,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Salmo islayensis,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Salmo lacustris,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Salmo lacustris rhenana,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Salmo lacustris romanovi,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Salmo lacustris septentrionalis,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Salmo lemanus,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Salmo levenensis,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Salmo mistops,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Salmo montana,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Salmo orcadensis,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Salmo oxianus,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Salmo phinoc,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Salmo polyosteus,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Salmo rappii,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Salmo saxatilis,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Salmo spurius,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Salmo sylvaticus,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Salmo taurinus,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Salmo trutta aralensis,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Salmo trutta fario,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Salmo trutta lacustris,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Salmo trutta oxianus,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Salmo trutta trutta,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Salmo truttula,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Salmo venernensis,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Trutta fario,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Trutta lacustris,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Trutta marina,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Trutta trutta,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Trutta variabilis,synonym,238,Salmo trutta,Teleostei,Salmoniformes,Salmonidae,Salmo,Sea trout,TRUE,528,Netherlands,fishbase,24.07
Salvelinus alpinus,accepted name,247,Salvelinus alpinus,Teleostei,Salmoniformes,Salmonidae,Salvelinus,Arctic char,TRUE,056,Belgium,fishbase,24.07
Salmo alpinostagnalis,synonym,247,Salvelinus alpinus,Teleostei,Salmoniformes,Salmonidae,Salvelinus,Arctic char,TRUE,056,Belgium,fishbase,24.07
Salmo alpinus,synonym,247,Salvelinus alpinus,Teleostei,Salmoniformes,Salmonidae,Salvelinus,Arctic char,TRUE,056,Belgium,fishbase,24.07
Salmo alpinus var. nivalis,synonym,247,Salvelinus alpinus,Teleostei,Salmoniformes,Salmonidae,Salvelinus,Arctic char,TRUE,056,Belgium,fishbase,24.07
Salmo ascanii,synonym,247,Salvelinus alpinus,Teleostei,Salmoniformes,Salmonidae,Salvelinus,Arctic char,TRUE,056,Belgium,fishbase,24.07
Salmo carbonarius,synonym,247,Salvelinus alpinus,Teleostei,Salmoniformes,Salmonidae,Salvelinus,Arctic char,TRUE,056,Belgium,fishbase,24.07
Salmo erythrinus,synonym,247,Salvelinus alpinus,Teleostei,Salmoniformes,Salmonidae,Salvelinus,Arctic char,TRUE,056,Belgium,fishbase,24.07
Salmo hybridus,synonym,247,Salvelinus alpinus,Teleostei,Salmoniformes,Salmonidae,Salvelinus,Arctic char,TRUE,056,Belgium,fishbase,24.07
Salmo laevis,synonym,247,Salvelinus alpinus,Teleostei,Salmoniformes,Salmonidae,Salvelinus,Arctic char,TRUE,056,Belgium,fishbase,24.07
Salmo levis,synonym,247,Salvelinus alpinus,Teleostei,Salmoniformes,Salmonidae,Salvelinus,Arctic char,TRUE,056,Belgium,fishbase,24.07
Salmo marstoni,synonym,247,Salvelinus alpinus,Teleostei,Salmoniformes,Salmonidae,Salvelinus,Arctic char,TRUE,056,Belgium,fishbase,24.07
Salmo nivalis,synonym,247,Salvelinus alpinus,Teleostei,Salmoniformes,Salmonidae,Salvelinus,Arctic char,TRUE,056,Belgium,fishbase,24.07
Salmo oquassa,synonym,247,Salvelinus alpinus,Teleostei,Salmoniformes,Salmonidae,Salvelinus,Arctic char,TRUE,056,Belgium,fishbase,24.07
Salmo palja,synonym,247,Salvelinus alpinus,Teleostei,Salmoniformes,Salmonidae,Salvelinus,Arctic char,TRUE,056,Belgium,fishbase,24.07
Salmo punctatus,synonym,247,Salvelinus alpinus,Teleostei,Salmoniformes,Salmonidae,Salvelinus,Arctic char,TRUE,056,Belgium,fishbase,24.07
Salmo rutilus,synonym,247,Salvelinus alpinus,Teleostei,Salmoniformes,Salmonidae,Salvelinus,Arctic char,TRUE,056,Belgium,fishbase,24.07
Salmo salvelinostagnalis,synonym,247,Salvelinus alpinus,Teleostei,Salmoniformes,Salmonidae,Salvelinus,Arctic char,TRUE,056,Belgium,fishbase,24.07
Salmo trutta laevis,synonym,247,Salvelinus alpinus,Teleostei,Salmoniformes,Salmonidae,Salvelinus,Arctic char,TRUE,056,Belgium,fishbase,24.07
Salmo ventricosus,synonym,247,Salvelinus alpinus,Teleostei,Salmoniformes,Salmonidae,Salvelinus,Arctic char,TRUE,056,Belgium,fishbase,24.07
Salvelinus alpinostagnalis,synonym,247,Salvelinus alpinus,Teleostei,Salmoniformes,Salmonidae,Salvelinus,Arctic char,TRUE,056,Belgium,fishbase,24.07
Salvelinus alpinus alpinus,synonym,247,Salvelinus alpinus,Teleostei,Salmoniformes,Salmonidae,Salvelinus,Arctic char,TRUE,056,Belgium,fishbase,24.07
Salvelinus alpinus erythrinus,synonym,247,Salvelinus alpinus,Teleostei,Salmoniformes,Salmonidae,Salvelinus,Arctic char,TRUE,056,Belgium,fishbase,24.07
Salvelinus aureolus,synonym,247,Salvelinus alpinus,Teleostei,Salmoniformes,Salmonidae,Salvelinus,Arctic char,TRUE,056,Belgium,fishbase,24.07
Salvelinus lepechini melanostomus,synonym,247,Salvelinus alpinus,Teleostei,Salmoniformes,Salmonidae,Salvelinus,Arctic char,TRUE,056,Belgium,fishbase,24.07
Salvelinus marstoni,synonym,247,Salvelinus alpinus,Teleostei,Salmoniformes,Salmonidae,Salvelinus,Arctic char,TRUE,056,Belgium,fishbase,24.07
Salvelinus fontinalis,accepted name,246,Salvelinus fontinalis,Teleostei,Salmoniformes,Salmonidae,Salvelinus,Brook trout,TRUE,056,Belgium,fishbase,24.07
Baione fontinalis,synonym,246,Salvelinus fontinalis,Teleostei,Salmoniformes,Salmonidae,Salvelinus,Brook trout,TRUE,056,Belgium,fishbase,24.07
Salmo canadensis,synonym,246,Salvelinus fontinalis,Teleostei,Salmoniformes,Salmonidae,Salvelinus,Brook trout,TRUE,056,Belgium,fishbase,24.07
Salmo fontinalis,synonym,246,Salvelinus fontinalis,Teleostei,Salmoniformes,Salmonidae,Salvelinus,Brook trout,TRUE,056,Belgium,fishbase,24.07
Salmo hudsonicus,synonym,246,Salvelinus fontinalis,Teleostei,Salmoniformes,Salmonidae,Salvelinus,Brook trout,TRUE,056,Belgium,fishbase,24.07
Salvelinus fontinalis timagamiensis,synonym,246,Salvelinus fontinalis,Teleostei,Salmoniformes,Salmonidae,Salvelinus,Brook trout,TRUE,056,Belgium,fishbase,24.07
Salvelinus timagamiensis,synonym,246,Salvelinus fontinalis,Teleostei,Salmoniformes,Salmonidae,Salvelinus,Brook trout,TRUE,056,Belgium,fishbase,24.07
Brama brama,accepted name,391,Brama brama,Teleostei,Scombriformes,Bramidae,Brama,Atlantic pomfret,TRUE,528,Netherlands,fishbase,24.07
Brama marina,synonym,391,Brama brama,Teleostei,Scombriformes,Bramidae,Brama,Atlantic pomfret,TRUE,528,Netherlands,fishbase,24.07
Brama pinnasquamata,synonym,391,Brama brama,Teleostei,Scombriformes,Bramidae,Brama,Atlantic pomfret,TRUE,528,Netherlands,fishbase,24.07
Brama raii,synonym,391,Brama brama,Teleostei,Scombriformes,Bramidae,Brama,Atlantic pomfret,TRUE,528,Netherlands,fishbase,24.07
Brama raji,synonym,391,Brama brama,Teleostei,Scombriformes,Bramidae,Brama,Atlantic pomfret,TRUE,528,Netherlands,fishbase,24.07
Brama rayi,synonym,391,Brama brama,Teleostei,Scombriformes,Bramidae,Brama,Atlantic pomfret,TRUE,528,Netherlands,fishbase,24.07
Brama squamosa,synonym,391,Brama brama,Teleostei,Scombriformes,Bramidae,Brama,Atlantic pomfret,TRUE,528,Netherlands,fishbase,24.07
Chaetodon umbratus,synonym,391,Brama brama,Teleostei,Scombriformes,Bramidae,Brama,Atlantic pomfret,TRUE,528,Netherlands,fishbase,24.07
Lepidotus catalonicus,synonym,391,Brama brama,Teleostei,Scombriformes,Bramidae,Brama,Atlantic pomfret,TRUE,528,Netherlands,fishbase,24.07
Lepodus saragus,synonym,391,Brama brama,Teleostei,Scombriformes,Bramidae,Brama,Atlantic pomfret,TRUE,528,Netherlands,fishbase,24.07
Lepodus squamosus,synonym,391,Brama brama,Teleostei,Scombriformes,Bramidae,Brama,Atlantic pomfret,TRUE,528,Netherlands,fishbase,24.07
Sparus brama,synonym,391,Brama brama,Teleostei,Scombriformes,Bramidae,Brama,Atlantic pomfret,TRUE,528,Netherlands,fishbase,24.07
Sparus castaneola,synonym,391,Brama brama,Teleostei,Scombriformes,Bramidae,Brama,Atlantic pomfret,TRUE,528,Netherlands,fishbase,24.07
Sparus niger,synonym,391,Brama brama,Teleostei,Scombriformes,Bramidae,Brama,Atlantic pomfret,TRUE,528,Netherlands,fishbase,24.07
Sparus raji,synonym,391,Brama brama,Teleostei,Scombriformes,Bramidae,Brama,Atlantic pomfret,TRUE,528,Netherlands,fishbase,24.07
Toxotes squamosus,synonym,391,Brama brama,Teleostei,Scombriformes,Bramidae,Brama,Atlantic pomfret,TRUE,528,Netherlands,fishbase,24.07
Pterycombus brama,accepted name,3558,Pterycombus brama,Teleostei,Scombriformes,Bramidae,Pterycombus,Atlantic fanfish,TRUE,826,UK,fishbase,24.07
Centropholis goodei,synonym,3558,Pterycombus brama,Teleostei,Scombriformes,Bramidae,Pterycombus,Atlantic fanfish,TRUE,826,UK,fishbase,24.07
Centropholis ledanoisi,synonym,3558,Pterycombus brama,Teleostei,Scombriformes,Bramidae,Pterycombus,Atlantic fanfish,TRUE,826,UK,fishbase,24.07
Pterycombus brama thynniculina,synonym,3558,Pterycombus brama,Teleostei,Scombriformes,Bramidae,Pterycombus,Atlantic fanfish,TRUE,826,UK,fishbase,24.07
Taractes asper,accepted name,3559,Taractes asper,Teleostei,Scombriformes,Bramidae,Taractes,Rough pomfret,TRUE,826,UK,fishbase,24.07
Brama raschii,synonym,3559,Taractes asper,Teleostei,Scombriformes,Bramidae,Taractes,Rough pomfret,TRUE,826,UK,fishbase,24.07
Taractes platycephalus,synonym,3559,Taractes asper,Teleostei,Scombriformes,Bramidae,Taractes,Rough pomfret,TRUE,826,UK,fishbase,24.07
Taractes raschii,synonym,3559,Taractes asper,Teleostei,Scombriformes,Bramidae,Taractes,Rough pomfret,TRUE,826,UK,fishbase,24.07
Trachyberyx barretoi,synonym,3559,Taractes asper,Teleostei,Scombriformes,Bramidae,Taractes,Rough pomfret,TRUE,826,UK,fishbase,24.07
Taractichthys longipinnis,accepted name,3560,Taractichthys longipinnis,Teleostei,Scombriformes,Bramidae,Taractichthys,Big-scale pomfret,TRUE,826,UK,fishbase,24.07
Brama longipinnis,synonym,3560,Taractichthys longipinnis,Teleostei,Scombriformes,Bramidae,Taractichthys,Big-scale pomfret,TRUE,826,UK,fishbase,24.07
Brama princeps,synonym,3560,Taractichthys longipinnis,Teleostei,Scombriformes,Bramidae,Taractichthys,Big-scale pomfret,TRUE,826,UK,fishbase,24.07
Lepidotus princeps,synonym,3560,Taractichthys longipinnis,Teleostei,Scombriformes,Bramidae,Taractichthys,Big-scale pomfret,TRUE,826,UK,fishbase,24.07
Taractes longipinnis,synonym,3560,Taractichthys longipinnis,Teleostei,Scombriformes,Bramidae,Taractichthys,Big-scale pomfret,TRUE,826,UK,fishbase,24.07
